game_date,home_team,away_team,home_odds,away_odds,home_score,away_score,home_win,season,source_query,source,market_home_raw_prob,market_away_raw_prob,market_home_no_vig_prob,home_decimal_odds,away_decimal_odds
2025-11-04,MIN,NSH,-223,183,3,2,1,20252026,Minnesota Wild lowest moneyline 2025-26,statmuse,0.6904024767801857,0.35335689045936397,0.6614575144902473,1.4484304932735426,2.83
2025-11-04,MTL,PHI,-161,135,4,5,0,20252026,Montreal Canadiens lowest moneyline 2025-26,statmuse,0.6168582375478927,0.425531914893617,0.5917728943458199,1.62111801242236,2.35
2025-11-04,NYI,BOS,-169,142,3,4,0,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.6282527881040892,0.4132231404958678,0.6032331337207587,1.5917159763313609,2.42
2025-11-04,NYR,CAR,-105,-115,0,3,0,20252026,Carolina Hurricanes highest moneyline 2025-26,statmuse,0.5121951219512195,0.5348837209302325,0.4891657638136511,1.9523809523809523,1.8695652173913042
2025-11-04,VGK,DET,-192,159,1,0,1,20252026,Detroit Red Wings highest moneyline 2025-26,statmuse,0.6575342465753424,0.3861003861003861,0.6300425704439488,1.5208333333333335,2.59
2025-11-05,CGY,CBJ,-116,-104,5,1,1,20252026,Calgary Flames lowest moneyline 2025-26,statmuse,0.5370370370370371,0.5098039215686274,0.5130072840790842,1.8620689655172413,1.9615384615384617
2025-11-05,SEA,SJS,-172,144,1,6,0,20252026,Seattle Kraken lowest moneyline 2025-26,statmuse,0.6323529411764706,0.4098360655737705,0.6067545685866297,1.5813953488372094,2.44
2025-11-05,TOR,UTA,-155,130,5,3,1,20252026,Toronto Maple Leafs lowest moneyline 2025-26,statmuse,0.6078431372549019,0.43478260869565216,0.5829926410466066,1.6451612903225805,2.3
2025-11-05,VAN,CHI,-152,127,2,5,0,20252026,Vancouver Canucks lowest moneyline 2025-26,statmuse,0.6031746031746031,0.44052863436123346,0.5779177274554469,1.6578947368421053,2.27
2025-11-05,WSH,STL,-151,126,6,1,1,20252026,St. Louis Blues highest moneyline 2025-26,statmuse,0.601593625498008,0.4424778761061947,0.5761996420491,1.6622516556291391,2.26
2025-11-06,BOS,OTT,135,-161,3,2,1,20252026,Ottawa Senators lowest moneyline 2025-26,statmuse,0.425531914893617,0.6168582375478927,0.40822710565418,2.35,1.62111801242236
2025-11-06,BUF,STL,-146,122,0,3,0,20252026,Buffalo Sabres lowest moneyline 2025-26,statmuse,0.5934959349593496,0.45045045045045046,0.5685118922332141,1.6849315068493151,2.2199999999999998
2025-11-06,CAR,MIN,-200,165,4,3,1,20252026,Minnesota Wild highest moneyline 2025-26,statmuse,0.6666666666666666,0.37735849056603776,0.6385542168674698,1.5,2.65
2025-11-06,DAL,ANA,-183,152,5,7,0,20252026,Anaheim Ducks highest moneyline 2025-26,statmuse,0.6466431095406361,0.3968253968253968,0.6197054396903892,1.5464480874316942,2.52
2025-11-06,NJD,MTL,-144,121,4,3,1,20252026,Montreal Canadiens highest moneyline 2025-26,statmuse,0.5901639344262295,0.45248868778280543,0.5660216277746158,1.6944444444444444,2.21
2025-11-06,NSH,PHI,-129,108,1,3,0,20252026,Nashville Predators lowest moneyline 2025-26,statmuse,0.5633187772925764,0.4807692307692308,0.5395318909354139,1.7751937984496124,2.08
2025-11-06,VGK,TBL,-123,103,3,6,0,20252026,Tampa Bay Lightning highest moneyline 2025-26,statmuse,0.5515695067264574,0.49261083743842365,0.5282320336795786,1.8130081300813008,2.0300000000000002
2025-11-07,CGY,CHI,-151,126,0,4,0,20252026,Calgary Flames lowest moneyline 2025-26,statmuse,0.601593625498008,0.4424778761061947,0.5761996420491,1.6622516556291391,2.26
2025-11-07,NYI,MIN,-156,130,2,5,0,20252026,Minnesota Wild highest moneyline 2025-26,statmuse,0.609375,0.43478260869565216,0.5836044242029929,1.641025641025641,2.3
2025-11-07,SJS,WPG,162,-199,2,1,1,20252026,Winnipeg Jets lowest moneyline 2025-26,statmuse,0.3816793893129771,0.6655518394648829,0.3644652478119896,2.62,1.5025125628140703
2025-11-08,CAR,BUF,-250,203,6,3,1,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.7142857142857143,0.33003300330033003,0.6839729119638825,1.4,3.03
2025-11-08,EDM,COL,105,-125,1,9,0,20252026,Colorado Avalanche highest moneyline 2025-26,statmuse,0.4878048780487805,0.5555555555555556,0.4675324675324675,2.05,1.8
2025-11-08,NJD,PIT,-173,144,2,1,1,20252026,New Jersey Devils lowest moneyline 2025-26,statmuse,0.6336996336996337,0.4098360655737705,0.6072620554724364,1.5780346820809248,2.44
2025-11-08,NSH,DAL,138,-164,4,5,0,20252026,Nashville Predators highest moneyline 2025-26,statmuse,0.42016806722689076,0.6212121212121212,0.4034723071280108,2.38,1.6097560975609757
2025-11-08,NYR,NYI,-159,134,0,5,0,20252026,New York Islanders highest moneyline 2025-26,statmuse,0.6138996138996139,0.42735042735042733,0.5895794377713689,1.6289308176100628,2.34
2025-11-08,SJS,FLA,209,-258,3,1,1,20252026,Florida Panthers lowest moneyline 2025-26,statmuse,0.32362459546925565,0.7206703910614525,0.3098976818268382,3.09,1.3875968992248062
2025-11-08,STL,SEA,-162,136,3,4,0,20252026,St. Louis Blues lowest moneyline 2025-26,statmuse,0.6183206106870229,0.423728813559322,0.593369754159424,1.617283950617284,2.3600000000000003
2025-11-08,TBL,WSH,-149,125,3,2,1,20252026,Washington Capitals highest moneyline 2025-26,statmuse,0.5983935742971888,0.4444444444444444,0.5738125802310654,1.6711409395973154,2.25
2025-11-08,TOR,BOS,-209,172,3,5,0,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.6763754045307443,0.36764705882352944,0.6478552217714364,1.4784688995215312,2.7199999999999998
2025-11-08,VAN,CBJ,-114,-105,4,3,1,20252026,Vancouver Canucks lowest moneyline 2025-26,statmuse,0.5327102803738317,0.5121951219512195,0.5098167539267016,1.8771929824561404,1.9523809523809523
2025-11-08,VGK,ANA,-219,181,3,4,0,20252026,Anaheim Ducks highest moneyline 2025-26,statmuse,0.6865203761755486,0.35587188612099646,0.6586007983818319,1.45662100456621,2.81
2025-11-09,ANA,WPG,115,-136,4,1,1,20252026,Winnipeg Jets lowest moneyline 2025-26,statmuse,0.46511627906976744,0.576271186440678,0.4466313398940197,2.15,1.7352941176470589
2025-11-09,DAL,SEA,-199,165,2,1,1,20252026,Dallas Stars lowest moneyline 2025-26,statmuse,0.6655518394648829,0.37735849056603776,0.6381678465541235,1.5025125628140703,2.65
2025-11-09,DET,CHI,-185,153,1,5,0,20252026,Detroit Red Wings lowest moneyline 2025-26,statmuse,0.6491228070175439,0.3952569169960474,0.6215390744306487,1.5405405405405406,2.5300000000000002
2025-11-09,OTT,UTA,-103,-117,4,2,1,20252026,Ottawa Senators highest moneyline 2025-26,statmuse,0.5073891625615764,0.5391705069124424,0.48481627695110846,1.970873786407767,1.8547008547008548
2025-11-09,PIT,LAK,139,-166,2,3,0,20252026,Los Angeles Kings lowest moneyline 2025-26,statmuse,0.41841004184100417,0.6240601503759399,0.4013640341612095,2.3899999999999997,1.6024096385542168
2025-11-09,TOR,CAR,114,-135,4,5,0,20252026,Carolina Hurricanes highest moneyline 2025-26,statmuse,0.4672897196261682,0.574468085106383,0.448558885283451,2.1399999999999997,1.7407407407407407
2025-11-09,VAN,COL,178,-216,4,5,0,20252026,Vancouver Canucks highest moneyline 2025-26,statmuse,0.3597122302158273,0.6835443037974683,0.3447974860335195,2.7800000000000002,1.462962962962963
2025-11-10,EDM,CBJ,-176,147,5,4,1,20252026,Columbus Blue Jackets highest moneyline 2025-26,statmuse,0.6376811594202898,0.4048582995951417,0.6116614137775777,1.5681818181818183,2.4699999999999998
2025-11-10,NJD,NYI,-143,119,2,3,0,20252026,New Jersey Devils lowest moneyline 2025-26,statmuse,0.588477366255144,0.45662100456621,0.5630832299476779,1.6993006993006992,2.19
2025-11-10,NYR,NSH,-194,162,6,3,1,20252026,Nashville Predators highest moneyline 2025-26,statmuse,0.6598639455782312,0.3816793893129771,0.6335443984643765,1.5154639175257731,2.62
2025-11-10,VGK,FLA,-132,111,2,3,0,20252026,Florida Panthers highest moneyline 2025-26,statmuse,0.5689655172413793,0.47393364928909953,0.5455613883883099,1.7575757575757576,2.1100000000000003
2025-11-11,BOS,TOR,116,-137,5,3,1,20252026,Toronto Maple Leafs lowest moneyline 2025-26,statmuse,0.46296296296296297,0.5780590717299579,0.44471965773474437,2.16,1.72992700729927
2025-11-11,CAR,WSH,-150,125,1,4,0,20252026,Washington Capitals highest moneyline 2025-26,statmuse,0.6,0.4444444444444444,0.574468085106383,1.6666666666666665,2.25
2025-11-11,COL,ANA,-257,209,4,1,1,20252026,Anaheim Ducks highest moneyline 2025-26,statmuse,0.7198879551820728,0.32362459546925565,0.6898699538714133,1.3891050583657587,3.09
2025-11-11,MIN,SJS,-201,167,1,2,0,20252026,Minnesota Wild lowest moneyline 2025-26,statmuse,0.6677740863787376,0.37453183520599254,0.6406699535616651,1.4975124378109452,2.67
2025-11-11,OTT,DAL,-125,104,2,3,0,20252026,Dallas Stars highest moneyline 2025-26,statmuse,0.5555555555555556,0.49019607843137253,0.53125,1.8,2.04
2025-11-11,SEA,CBJ,-123,103,1,2,0,20252026,Columbus Blue Jackets highest moneyline 2025-26,statmuse,0.5515695067264574,0.49261083743842365,0.5282320336795786,1.8130081300813008,2.0300000000000002
2025-11-11,STL,CGY,-138,116,3,2,1,20252026,St. Louis Blues lowest moneyline 2025-26,statmuse,0.5798319327731093,0.46296296296296297,0.55603641247575,1.7246376811594204,2.16
2025-11-11,VAN,WPG,107,-127,3,5,0,20252026,Vancouver Canucks lowest moneyline 2025-26,statmuse,0.4830917874396135,0.5594713656387665,0.46336932780828344,2.0700000000000003,1.7874015748031495
2025-11-12,CHI,NJD,125,-149,3,4,0,20252026,New Jersey Devils lowest moneyline 2025-26,statmuse,0.4444444444444444,0.5983935742971888,0.4261874197689345,2.25,1.6711409395973154
2025-11-12,PHI,EDM,101,-121,1,2,0,20252026,Edmonton Oilers highest moneyline 2025-26,statmuse,0.4975124378109453,0.5475113122171946,0.47607763727623276,2.01,1.8264462809917354
2025-11-12,UTA,BUF,-203,167,5,2,1,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.66996699669967,0.37453183520599254,0.6414243618418717,1.4926108374384237,2.67
2025-11-13,CBJ,EDM,-134,113,5,4,1,20252026,Columbus Blue Jackets lowest moneyline 2025-26,statmuse,0.5726495726495726,0.4694835680751174,0.5494975164606677,1.7462686567164178,2.13
2025-11-13,CGY,SJS,-157,132,2,0,1,20252026,Calgary Flames lowest moneyline 2025-26,statmuse,0.6108949416342413,0.43103448275862066,0.5863112484708004,1.6369426751592355,2.3200000000000003
2025-11-13,COL,BUF,-415,321,6,3,1,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.8058252427184466,0.2375296912114014,0.772340472559291,1.2409638554216866,4.21
2025-11-13,DET,ANA,-135,115,6,3,1,20252026,Detroit Red Wings lowest moneyline 2025-26,statmuse,0.574468085106383,0.46511627906976744,0.552594002855783,1.7407407407407407,2.15
2025-11-13,FLA,WSH,-120,100,6,3,1,20252026,Washington Capitals highest moneyline 2025-26,statmuse,0.5454545454545454,0.5,0.5217391304347826,1.8333333333333335,2.0
2025-11-13,MTL,DAL,-119,-101,0,7,0,20252026,Dallas Stars highest moneyline 2025-26,statmuse,0.54337899543379,0.5024875621890548,0.5195490681610843,1.8403361344537816,1.99009900990099
2025-11-13,OTT,BOS,-161,135,5,3,1,20252026,Ottawa Senators lowest moneyline 2025-26,statmuse,0.6168582375478927,0.425531914893617,0.5917728943458199,1.62111801242236,2.35
2025-11-13,SEA,WPG,127,-152,5,3,1,20252026,Winnipeg Jets lowest moneyline 2025-26,statmuse,0.44052863436123346,0.6031746031746031,0.4220822725445531,2.27,1.6578947368421053
2025-11-13,VGK,NYI,-193,160,3,4,0,20252026,New York Islanders highest moneyline 2025-26,statmuse,0.658703071672355,0.38461538461538464,0.6313537996980373,1.5181347150259068,2.6
2025-11-14,CAR,VAN,-296,238,4,3,1,20252026,Carolina Hurricanes lowest moneyline 2025-26,statmuse,0.7474747474747475,0.2958579881656805,0.716429880843263,1.3378378378378377,3.38
2025-11-14,NSH,PIT,114,-135,2,1,1,20252026,Pittsburgh Penguins lowest moneyline 2025-26,statmuse,0.4672897196261682,0.574468085106383,0.448558885283451,2.1399999999999997,1.7407407407407407
2025-11-14,STL,PHI,-135,115,5,6,0,20252026,St. Louis Blues lowest moneyline 2025-26,statmuse,0.574468085106383,0.46511627906976744,0.552594002855783,1.7407407407407407,2.15
2025-11-14,UTA,NYI,-221,182,2,3,0,20252026,New York Islanders highest moneyline 2025-26,statmuse,0.6884735202492211,0.3546099290780142,0.6600368558175002,1.4524886877828054,2.8200000000000003
2025-11-15,CAR,EDM,-126,105,3,4,0,20252026,Carolina Hurricanes highest moneyline 2025-26,statmuse,0.5575221238938053,0.4878048780487805,0.533347098905637,1.7936507936507935,2.05
2025-11-15,CHI,TOR,105,-125,3,2,1,20252026,Chicago Blackhawks lowest moneyline 2025-26,statmuse,0.4878048780487805,0.5555555555555556,0.4675324675324675,2.05,1.8
2025-11-15,DAL,PHI,-204,169,5,1,1,20252026,Dallas Stars lowest moneyline 2025-26,statmuse,0.6710526315789473,0.37174721189591076,0.643510483606173,1.4901960784313726,2.69
2025-11-15,DET,BUF,-167,139,4,5,0,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.6254681647940075,0.41841004184100417,0.5991773377568943,1.5988023952095807,2.3899999999999997
2025-11-15,FLA,TBL,-150,125,1,3,0,20252026,Tampa Bay Lightning highest moneyline 2025-26,statmuse,0.6,0.4444444444444444,0.574468085106383,1.6666666666666665,2.25
2025-11-15,MTL,BOS,-161,134,2,3,0,20252026,Montreal Canadiens lowest moneyline 2025-26,statmuse,0.6168582375478927,0.42735042735042733,0.5907423087778719,1.62111801242236,2.34
2025-11-15,SEA,SJS,-146,122,4,1,1,20252026,Seattle Kraken lowest moneyline 2025-26,statmuse,0.5934959349593496,0.45045045045045046,0.5685118922332141,1.6849315068493151,2.2199999999999998
2025-11-15,STL,VGK,137,-163,1,4,0,20252026,St. Louis Blues highest moneyline 2025-26,statmuse,0.4219409282700422,0.6197718631178707,0.40504535583927553,2.37,1.6134969325153374
2025-11-15,WSH,NJD,-147,124,2,3,0,20252026,New Jersey Devils highest moneyline 2025-26,statmuse,0.5951417004048583,0.44642857142857145,0.5713889081696397,1.6802721088435373,2.24
2025-11-16,COL,NYI,-251,205,4,1,1,20252026,New York Islanders highest moneyline 2025-26,statmuse,0.7150997150997151,0.32786885245901637,0.6856387980833819,1.3984063745019921,3.05
2025-11-16,NYR,DET,-140,117,1,2,0,20252026,Detroit Red Wings highest moneyline 2025-26,statmuse,0.5833333333333334,0.4608294930875576,0.5586612725266643,1.7142857142857144,2.17
2025-11-16,PIT,NSH,-132,110,4,0,1,20252026,Pittsburgh Penguins lowest moneyline 2025-26,statmuse,0.5689655172413793,0.47619047619047616,0.5443833464257659,1.7575757575757576,2.1
2025-11-17,BOS,CAR,170,-205,1,3,0,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.37037037037037035,0.6721311475409836,0.35527082119976705,2.7,1.4878048780487805
2025-11-17,BUF,EDM,133,-158,5,1,1,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.4291845493562232,0.6124031007751938,0.41204842367521644,2.33,1.6329113924050633
2025-11-17,CBJ,MTL,-133,113,4,3,1,20252026,Columbus Blue Jackets lowest moneyline 2025-26,statmuse,0.5708154506437768,0.4694835680751174,0.5487032481744757,1.7518796992481203,2.13
2025-11-17,FLA,VAN,-273,221,8,5,1,20252026,Florida Panthers lowest moneyline 2025-26,statmuse,0.7319034852546917,0.3115264797507788,0.7014399718248981,1.3663003663003663,3.21
2025-11-18,CHI,CGY,105,-125,5,2,1,20252026,Calgary Flames lowest moneyline 2025-26,statmuse,0.4878048780487805,0.5555555555555556,0.4675324675324675,2.05,1.8
2025-11-18,DAL,NYI,-182,152,2,3,0,20252026,Dallas Stars lowest moneyline 2025-26,statmuse,0.6453900709219859,0.3968253968253968,0.6192482177576151,1.5494505494505495,2.52
2025-11-18,DET,SEA,-169,142,4,2,1,20252026,Detroit Red Wings lowest moneyline 2025-26,statmuse,0.6282527881040892,0.4132231404958678,0.6032331337207587,1.5917159763313609,2.42
2025-11-18,SJS,UTA,115,-135,3,2,1,20252026,San Jose Sharks lowest moneyline 2025-26,statmuse,0.46511627906976744,0.574468085106383,0.447405997144217,2.15,1.7407407407407407
2025-11-18,TBL,NJD,-162,136,5,1,1,20252026,New Jersey Devils highest moneyline 2025-26,statmuse,0.6183206106870229,0.423728813559322,0.593369754159424,1.617283950617284,2.3600000000000003
2025-11-18,WPG,CBJ,-174,145,5,2,1,20252026,Columbus Blue Jackets highest moneyline 2025-26,statmuse,0.635036496350365,0.40816326530612246,0.6087391118092246,1.5747126436781609,2.45
2025-11-19,ANA,BOS,-179,149,4,3,1,20252026,Anaheim Ducks lowest moneyline 2025-26,statmuse,0.6415770609318996,0.40160642570281124,0.6150184211615681,1.558659217877095,2.49
2025-11-19,BUF,CGY,-155,130,2,6,0,20252026,Buffalo Sabres lowest moneyline 2025-26,statmuse,0.6078431372549019,0.43478260869565216,0.5829926410466066,1.6451612903225805,2.3
2025-11-19,MIN,CAR,148,-178,4,3,1,20252026,Minnesota Wild highest moneyline 2025-26,statmuse,0.4032258064516129,0.6402877697841727,0.38641165350828416,2.48,1.5617977528089888
2025-11-19,WSH,EDM,-119,-101,7,4,1,20252026,Edmonton Oilers highest moneyline 2025-26,statmuse,0.54337899543379,0.5024875621890548,0.5195490681610843,1.8403361344537816,1.99009900990099
2025-11-20,CHI,SEA,-116,-104,2,3,0,20252026,Chicago Blackhawks lowest moneyline 2025-26,statmuse,0.5370370370370371,0.5098039215686274,0.5130072840790842,1.8620689655172413,1.9615384615384617
2025-11-20,COL,NYR,-197,164,6,3,1,20252026,New York Rangers highest moneyline 2025-26,statmuse,0.6632996632996633,0.3787878787878788,0.6365105008077545,1.5076142131979695,2.6399999999999997
2025-11-20,FLA,NJD,-152,127,1,0,1,20252026,Florida Panthers lowest moneyline 2025-26,statmuse,0.6031746031746031,0.44052863436123346,0.5779177274554469,1.6578947368421053,2.27
2025-11-20,MTL,WSH,-132,112,4,8,0,20252026,Washington Capitals highest moneyline 2025-26,statmuse,0.5689655172413793,0.4716981132075472,0.5467333541731791,1.7575757575757576,2.12
2025-11-20,PHI,STL,-127,107,3,2,1,20252026,Philadelphia Flyers lowest moneyline 2025-26,statmuse,0.5594713656387665,0.4830917874396135,0.5366306721917165,1.7874015748031495,2.0700000000000003
2025-11-20,SJS,LAK,141,-169,4,3,1,20252026,Los Angeles Kings lowest moneyline 2025-26,statmuse,0.4149377593360996,0.6282527881040892,0.3977583581008148,2.41,1.5917159763313609
2025-11-20,TBL,EDM,-170,142,2,1,1,20252026,Edmonton Oilers highest moneyline 2025-26,statmuse,0.6296296296296297,0.4132231404958678,0.6037569709421778,1.5882352941176472,2.42
2025-11-20,UTA,VGK,-104,-116,1,4,0,20252026,Utah Mammoth highest moneyline 2025-26,statmuse,0.5098039215686274,0.5370370370370371,0.48699271592091564,1.9615384615384617,1.8620689655172413
2025-11-21,BUF,CHI,-179,150,9,3,1,20252026,Buffalo Sabres lowest moneyline 2025-26,statmuse,0.6415770609318996,0.4,0.6159669649002064,1.558659217877095,2.5
2025-11-21,LAK,BOS,-186,156,1,2,0,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.6503496503496503,0.390625,0.6247507085126481,1.5376344086021505,2.56
2025-11-21,WPG,CAR,137,-163,3,4,0,20252026,Winnipeg Jets highest moneyline 2025-26,statmuse,0.4219409282700422,0.6197718631178707,0.40504535583927553,2.37,1.6134969325153374
2025-11-22,ANA,VGK,135,-160,4,3,1,20252026,Anaheim Ducks highest moneyline 2025-26,statmuse,0.425531914893617,0.6153846153846154,0.4088050314465409,2.35,1.625
2025-11-22,DET,CBJ,-126,106,4,3,1,20252026,Columbus Blue Jackets highest moneyline 2025-26,statmuse,0.5575221238938053,0.4854368932038835,0.5345580360820495,1.7936507936507935,2.06
2025-11-22,FLA,EDM,-129,109,3,6,0,20252026,Edmonton Oilers highest moneyline 2025-26,statmuse,0.5633187772925764,0.4784688995215311,0.5407232105252603,1.7751937984496124,2.09
2025-11-22,MTL,TOR,-141,120,5,2,1,20252026,Montreal Canadiens lowest moneyline 2025-26,statmuse,0.5850622406639004,0.45454545454545453,0.5627721335268505,1.7092198581560285,2.2
2025-11-22,NSH,COL,186,-226,0,3,0,20252026,Nashville Predators highest moneyline 2025-26,statmuse,0.34965034965034963,0.6932515337423313,0.335266773622938,2.8600000000000003,1.4424778761061947
2025-11-22,NYI,STL,-135,114,1,2,0,20252026,New York Islanders lowest moneyline 2025-26,statmuse,0.574468085106383,0.4672897196261682,0.551441114716549,1.7407407407407407,2.1399999999999997
2025-11-22,PIT,SEA,-125,105,2,3,0,20252026,Pittsburgh Penguins lowest moneyline 2025-26,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05
